map_id,seed,axis,model,q,metric,estimate,gate_component,expected_direction
map14,46,A,joint,0.25,per_class_f1::Stop,0.6778030878258668,False,diagnostic_only
map14,46,A,joint,0.25,target_positive_count::Stop,2103,False,diagnostic_only
map14,46,A,joint,0.25,predicted_positive_count::Stop,1848,False,diagnostic_only
map14,46,A,joint,0.25,per_class_f1::Left,0.4494163424124514,False,diagnostic_only
map14,46,A,joint,0.25,target_positive_count::Left,1225,False,diagnostic_only
map14,46,A,joint,0.25,predicted_positive_count::Left,831,False,diagnostic_only
map14,46,A,joint,0.25,per_class_f1::Right,0.5069944891903349,False,diagnostic_only
map14,46,A,joint,0.25,target_positive_count::Right,1339,False,diagnostic_only
map14,46,A,joint,0.25,predicted_positive_count::Right,1020,False,diagnostic_only
map14,46,S,joint,0.25,tie_averaged_aurc,0.37272300732374153,True,increasing
map14,46,S,joint,0.25,canonical_stable_aurc,0.3727154372083851,False,diagnostic_only
map14,46,S,joint,0.25,unsafe_acceptance_rate_90,0.4588005850804486,False,diagnostic_only
map14,46,S,joint,0.25,correctness_auroc,0.6346776806585251,False,diagnostic_only
map14,46,S,joint,0.25,ece,0.2843486672811002,False,diagnostic_only
map14,46,S,joint,0.25,exact_set_error_rate,0.48211542681588765,False,diagnostic_only
map14,46,S,joint,0.25,highest_confidence_decile_error_rate,0.25934065934065936,False,diagnostic_only
map14,46,S,joint,0.25,lowest_confidence_decile_error_rate,0.6923076923076923,False,diagnostic_only
map14,46,C1,joint,0.25,action_flip::brightness,0.23085363177529075,False,diagnostic_only
map14,46,C1,joint,0.25,action_flip::blur,0.2519201228878648,False,diagnostic_only
map14,46,C1,joint,0.25,action_flip::noise,0.2455562870309414,False,diagnostic_only
map14,46,C1,joint,0.25,action_flip::mean_three,0.242776680564699,True,increasing
map14,46,R,joint,0.25,macro_f1,0.20175829812063842,True,decreasing
map14,46,R,joint,0.25,micro_f1,0.39345810946448606,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::green_light,0.5560779046339825,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::green_light,1574,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::green_light,1404,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::follow,0.3770197486535009,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::follow,667,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::follow,447,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::road_clear,0.2546036829463571,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::road_clear,941,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::road_clear,308,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::red_light,0.4912472647702407,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::red_light,1083,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::red_light,745,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::traffic_sign,0.3490566037735849,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::traffic_sign,302,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::traffic_sign,122,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::car,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::car,39,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::car,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::person,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::person,34,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::person,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::rider,0.5702992659514399,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::rider,1037,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::rider,734,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::other_obstacle,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::other_obstacle,89,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::other_obstacle,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::left_lane,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::left_lane,29,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::left_lane,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::left_green_light,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::left_green_light,136,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::left_green_light,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::left_follow,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::left_follow,68,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::left_follow,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::no_left_lane,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::no_left_lane,23,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::no_left_lane,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::left_obstacle,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::left_obstacle,175,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::left_obstacle,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::left_solid_line,0.0,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::left_solid_line,69,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::left_solid_line,0,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::right_lane,0.33470057424118127,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::right_lane,860,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::right_lane,359,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::right_green_light,0.26916802610114193,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::right_green_light,897,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::right_green_light,329,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::right_follow,0.2205240174672489,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::right_follow,713,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::right_follow,203,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::no_right_lane,0.5040495474035255,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::no_right_lane,1182,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::no_right_lane,917,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::right_obstacle,0.13487881981032665,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::right_obstacle,826,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::right_obstacle,123,False,diagnostic_only
map14,46,R,joint,0.25,per_class_f1::right_solid_line,0.1752988047808765,False,diagnostic_only
map14,46,R,joint,0.25,target_positive_count::right_solid_line,403,False,diagnostic_only
map14,46,R,joint,0.25,predicted_positive_count::right_solid_line,99,False,diagnostic_only
map14,46,C1,joint,0.25,rationale_jaccard::brightness,0.7428955453149002,False,diagnostic_only
map14,46,C1,joint,0.25,rationale_jaccard::blur,0.7287177236485993,False,diagnostic_only
map14,46,C1,joint,0.25,rationale_jaccard::noise,0.7403792699875649,False,diagnostic_only
map14,46,C1,joint,0.25,rationale_jaccard::mean_three,0.7373308463170215,True,decreasing
map14,46,A,action_only,0.5,macro_f1,0.537993204974738,True,decreasing
map14,46,A,action_only,0.5,micro_f1,0.5699817133211422,False,diagnostic_only
map14,46,A,action_only,0.5,per_class_f1::Forward,0.6740870923647725,False,diagnostic_only
map14,46,A,action_only,0.5,target_positive_count::Forward,2484,False,diagnostic_only
map14,46,A,action_only,0.5,predicted_positive_count::Forward,2637,False,diagnostic_only
map14,46,A,action_only,0.5,per_class_f1::Stop,0.600293542074364,False,diagnostic_only
map14,46,A,action_only,0.5,target_positive_count::Stop,2103,False,diagnostic_only
map14,46,A,action_only,0.5,predicted_positive_count::Stop,1985,False,diagnostic_only
map14,46,A,action_only,0.5,per_class_f1::Left,0.43544506816359263,False,diagnostic_only
map14,46,A,action_only,0.5,target_positive_count::Left,1225,False,diagnostic_only
map14,46,A,action_only,0.5,predicted_positive_count::Left,1269,False,diagnostic_only
map14,46,A,action_only,0.5,per_class_f1::Right,0.4421471172962227,False,diagnostic_only
map14,46,A,action_only,0.5,target_positive_count::Right,1339,False,diagnostic_only
map14,46,A,action_only,0.5,predicted_positive_count::Right,1176,False,diagnostic_only
map14,46,S,action_only,0.5,tie_averaged_aurc,0.4576287038964276,True,increasing
map14,46,S,action_only,0.5,canonical_stable_aurc,0.45762850137500055,False,diagnostic_only
map14,46,S,action_only,0.5,unsafe_acceptance_rate_90,0.5021940516821063,False,diagnostic_only
map14,46,S,action_only,0.5,correctness_auroc,0.5823617209601,False,diagnostic_only
map14,46,S,action_only,0.5,ece,0.3232095265911781,False,diagnostic_only
map14,46,S,action_only,0.5,exact_set_error_rate,0.5167873601053324,False,diagnostic_only
map14,46,S,action_only,0.5,highest_confidence_decile_error_rate,0.4087912087912088,False,diagnostic_only
map14,46,S,action_only,0.5,lowest_confidence_decile_error_rate,0.6483516483516484,False,diagnostic_only
map14,46,C1,action_only,0.5,action_flip::brightness,0.45314900153609833,False,diagnostic_only
map14,46,C1,action_only,0.5,action_flip::blur,0.4647794601711652,False,diagnostic_only
map14,46,C1,action_only,0.5,action_flip::noise,0.4584156243142418,False,diagnostic_only
map14,46,C1,action_only,0.5,action_flip::mean_three,0.4587813620071685,True,increasing
map14,46,A,joint,0.5,macro_f1,0.5157679782410558,True,decreasing
map14,46,A,joint,0.5,micro_f1,0.5617694925284805,False,diagnostic_only
map14,46,A,joint,0.5,per_class_f1::Forward,0.6805124223602484,False,diagnostic_only
map14,46,A,joint,0.5,target_positive_count::Forward,2484,False,diagnostic_only
map14,46,A,joint,0.5,predicted_positive_count::Forward,2668,False,diagnostic_only
map14,46,A,joint,0.5,per_class_f1::Stop,0.5897241204758289,False,diagnostic_only
map14,46,A,joint,0.5,target_positive_count::Stop,2103,False,diagnostic_only
map14,46,A,joint,0.5,predicted_positive_count::Stop,1848,False,diagnostic_only
map14,46,A,joint,0.5,per_class_f1::Left,0.37062256809338523,False,diagnostic_only
map14,46,A,joint,0.5,target_positive_count::Left,1225,False,diagnostic_only
map14,46,A,joint,0.5,predicted_positive_count::Left,831,False,diagnostic_only
map14,46,A,joint,0.5,per_class_f1::Right,0.42221280203476047,False,diagnostic_only
map14,46,A,joint,0.5,target_positive_count::Right,1339,False,diagnostic_only
map14,46,A,joint,0.5,predicted_positive_count::Right,1020,False,diagnostic_only
map14,46,S,joint,0.5,tie_averaged_aurc,0.41068574281980397,True,increasing
map14,46,S,joint,0.5,canonical_stable_aurc,0.4106862559974286,False,diagnostic_only
map14,46,S,joint,0.5,unsafe_acceptance_rate_90,0.46757679180887374,False,diagnostic_only
map14,46,S,joint,0.5,correctness_auroc,0.5870451231648705,False,diagnostic_only
map14,46,S,joint,0.5,ece,0.2843486672811002,False,diagnostic_only
map14,46,S,joint,0.5,exact_set_error_rate,0.48211542681588765,False,diagnostic_only
map14,46,S,joint,0.5,highest_confidence_decile_error_rate,0.32967032967032966,False,diagnostic_only
map14,46,S,joint,0.5,lowest_confidence_decile_error_rate,0.6131868131868132,False,diagnostic_only
map14,46,C1,joint,0.5,action_flip::brightness,0.41035769146368223,False,diagnostic_only
map14,46,C1,joint,0.5,action_flip::blur,0.41891595347816546,False,diagnostic_only
map14,46,C1,joint,0.5,action_flip::noise,0.4206714944042133,False,diagnostic_only
map14,46,C1,joint,0.5,action_flip::mean_three,0.41664837978202035,True,increasing
map14,46,R,joint,0.5,macro_f1,0.15481172916854238,True,decreasing
map14,46,R,joint,0.5,micro_f1,0.31079884277026626,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::green_light,0.46608462055070515,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::green_light,1574,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::green_light,1404,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::follow,0.27289048473967686,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::follow,667,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::follow,447,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::road_clear,0.21617293835068055,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::road_clear,941,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::road_clear,308,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::red_light,0.3927789934354486,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::red_light,1083,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::red_light,745,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::traffic_sign,0.20754716981132076,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::traffic_sign,302,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::traffic_sign,122,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::car,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::car,39,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::car,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::person,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::person,34,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::person,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::rider,0.4313946922642575,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::rider,1037,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::rider,734,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::other_obstacle,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::other_obstacle,89,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::other_obstacle,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::left_lane,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::left_lane,29,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::left_lane,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::left_green_light,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::left_green_light,136,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::left_green_light,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::left_follow,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::left_follow,68,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::left_follow,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::no_left_lane,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::no_left_lane,23,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::no_left_lane,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::left_obstacle,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::left_obstacle,175,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::left_obstacle,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::left_solid_line,0.0,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::left_solid_line,69,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::left_solid_line,0,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::right_lane,0.2690730106644791,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::right_lane,860,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::right_lane,359,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::right_green_light,0.22022838499184338,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::right_green_light,897,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::right_green_light,329,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::right_follow,0.16812227074235808,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::right_follow,713,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::right_follow,203,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::no_right_lane,0.39637922820390664,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::no_right_lane,1182,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::no_right_lane,917,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::right_obstacle,0.09483667017913593,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::right_obstacle,826,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::right_obstacle,123,False,diagnostic_only
map14,46,R,joint,0.5,per_class_f1::right_solid_line,0.11553784860557768,False,diagnostic_only
map14,46,R,joint,0.5,target_positive_count::right_solid_line,403,False,diagnostic_only
map14,46,R,joint,0.5,predicted_positive_count::right_solid_line,99,False,diagnostic_only
map14,46,C1,joint,0.5,rationale_jaccard::brightness,0.5438647502011557,False,diagnostic_only
map14,46,C1,joint,0.5,rationale_jaccard::blur,0.5348694316436252,False,diagnostic_only
map14,46,C1,joint,0.5,rationale_jaccard::noise,0.5404999634262307,False,diagnostic_only
map14,46,C1,joint,0.5,rationale_jaccard::mean_three,0.5397447150903373,True,decreasing
map14,46,A,action_only,0.75,macro_f1,0.46714901666597414,True,decreasing
map14,46,A,action_only,0.75,micro_f1,0.5017583345055563,False,diagnostic_only
map14,46,A,action_only,0.75,per_class_f1::Forward,0.6190197227104082,False,diagnostic_only
map14,46,A,action_only,0.75,target_positive_count::Forward,2484,False,diagnostic_only
map14,46,A,action_only,0.75,predicted_positive_count::Forward,2637,False,diagnostic_only
map14,46,A,action_only,0.75,per_class_f1::Stop,0.526908023483366,False,diagnostic_only
map14,46,A,action_only,0.75,target_positive_count::Stop,2103,False,diagnostic_only
map14,46,A,action_only,0.75,predicted_positive_count::Stop,1985,False,diagnostic_only
map14,46,A,action_only,0.75,per_class_f1::Left,0.35765838011226947,False,diagnostic_only
map14,46,A,action_only,0.75,target_positive_count::Left,1225,False,diagnostic_only
map14,46,A,action_only,0.75,predicted_positive_count::Left,1269,False,diagnostic_only
map14,46,A,action_only,0.75,per_class_f1::Right,0.3650099403578529,False,diagnostic_only
map14,46,A,action_only,0.75,target_positive_count::Right,1339,False,diagnostic_only
map14,46,A,action_only,0.75,predicted_positive_count::Right,1176,False,diagnostic_only
map14,46,S,action_only,0.75,tie_averaged_aurc,0.4925952463552506,True,increasing
map14,46,S,action_only,0.75,canonical_stable_aurc,0.49258874431413086,False,diagnostic_only
map14,46,S,action_only,0.75,unsafe_acceptance_rate_90,0.5099951243295954,False,diagnostic_only
map14,46,S,action_only,0.75,correctness_auroc,0.5379215189434041,False,diagnostic_only
map14,46,S,action_only,0.75,ece,0.3232095265911781,False,diagnostic_only
map14,46,S,action_only,0.75,exact_set_error_rate,0.5167873601053324,False,diagnostic_only
map14,46,S,action_only,0.75,highest_confidence_decile_error_rate,0.48131868131868133,False,diagnostic_only
map14,46,S,action_only,0.75,lowest_confidence_decile_error_rate,0.578021978021978,False,diagnostic_only
map14,46,C1,action_only,0.75,action_flip::brightness,0.6219003730524468,False,diagnostic_only
map14,46,C1,action_only,0.75,action_flip::blur,0.6262892253675664,False,diagnostic_only
map14,46,C1,action_only,0.75,action_flip::noise,0.6216809304366908,False,diagnostic_only
map14,46,C1,action_only,0.75,action_flip::mean_three,0.6232901762855679,True,increasing
map14,46,A,joint,0.75,macro_f1,0.44262568211145586,True,decreasing
map14,46,A,joint,0.75,micro_f1,0.49149282438230507,False,diagnostic_only
map14,46,A,joint,0.75,per_class_f1::Forward,0.6234472049689441,False,diagnostic_only
map14,46,A,joint,0.75,target_positive_count::Forward,2484,False,diagnostic_only
map14,46,A,joint,0.75,predicted_positive_count::Forward,2668,False,diagnostic_only
map14,46,A,joint,0.75,per_class_f1::Stop,0.5112629713996456,False,diagnostic_only
map14,46,A,joint,0.75,target_positive_count::Stop,2103,False,diagnostic_only
map14,46,A,joint,0.75,predicted_positive_count::Stop,1848,False,diagnostic_only
map14,46,A,joint,0.75,per_class_f1::Left,0.2898832684824903,False,diagnostic_only
map14,46,A,joint,0.75,target_positive_count::Left,1225,False,diagnostic_only
map14,46,A,joint,0.75,predicted_positive_count::Left,831,False,diagnostic_only
map14,46,A,joint,0.75,per_class_f1::Right,0.34590928359474354,False,diagnostic_only
map14,46,A,joint,0.75,target_positive_count::Right,1339,False,diagnostic_only
map14,46,A,joint,0.75,predicted_positive_count::Right,1020,False,diagnostic_only
map14,46,S,joint,0.75,tie_averaged_aurc,0.45697908289815603,True,increasing
map14,46,S,joint,0.75,canonical_stable_aurc,0.4569845161367124,False,diagnostic_only
map14,46,S,joint,0.75,unsafe_acceptance_rate_90,0.47513408093612874,False,diagnostic_only
map14,46,S,joint,0.75,correctness_auroc,0.5336970483633305,False,diagnostic_only
map14,46,S,joint,0.75,ece,0.2843486672811002,False,diagnostic_only
map14,46,S,joint,0.75,exact_set_error_rate,0.48211542681588765,False,diagnostic_only
map14,46,S,joint,0.75,highest_confidence_decile_error_rate,0.41098901098901097,False,diagnostic_only
map14,46,S,joint,0.75,lowest_confidence_decile_error_rate,0.545054945054945,False,diagnostic_only
map14,46,C1,joint,0.75,action_flip::brightness,0.5821812596006144,False,diagnostic_only
map14,46,C1,joint,0.75,action_flip::blur,0.5834979152951503,False,diagnostic_only
map14,46,C1,joint,0.75,action_flip::noise,0.587008997147246,False,diagnostic_only
map14,46,C1,joint,0.75,action_flip::mean_three,0.5842293906810035,True,increasing
map14,46,R,joint,0.75,macro_f1,0.11140436020161303,True,decreasing
map14,46,R,joint,0.75,micro_f1,0.23475231741158412,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::green_light,0.3962390866353257,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::green_light,1574,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::green_light,1404,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::follow,0.19030520646319568,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::follow,667,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::follow,447,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::road_clear,0.16012810248198558,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::road_clear,941,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::road_clear,308,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::red_light,0.2899343544857768,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::red_light,1083,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::red_light,745,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::traffic_sign,0.07547169811320754,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::traffic_sign,302,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::traffic_sign,122,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::car,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::car,39,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::car,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::person,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::person,34,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::person,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::rider,0.29587803500846976,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::rider,1037,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::rider,734,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::other_obstacle,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::other_obstacle,89,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::other_obstacle,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::left_lane,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::left_lane,29,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::left_lane,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::left_green_light,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::left_green_light,136,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::left_green_light,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::left_follow,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::left_follow,68,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::left_follow,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::no_left_lane,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::no_left_lane,23,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::no_left_lane,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::left_obstacle,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::left_obstacle,175,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::left_obstacle,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::left_solid_line,0.0,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::left_solid_line,69,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::left_solid_line,0,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::right_lane,0.18867924528301888,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::right_lane,860,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::right_lane,359,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::right_green_light,0.16639477977161501,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::right_green_light,897,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::right_green_light,329,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::right_follow,0.12882096069868995,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::right_follow,713,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::right_follow,203,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::no_right_lane,0.3087184373511196,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::no_right_lane,1182,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::no_right_lane,917,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::right_obstacle,0.06322444678609063,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::right_obstacle,826,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::right_obstacle,123,False,diagnostic_only
map14,46,R,joint,0.75,per_class_f1::right_solid_line,0.07569721115537849,False,diagnostic_only
map14,46,R,joint,0.75,target_positive_count::right_solid_line,403,False,diagnostic_only
map14,46,R,joint,0.75,predicted_positive_count::right_solid_line,99,False,diagnostic_only
map14,46,C1,joint,0.75,rationale_jaccard::brightness,0.3378483651525126,False,diagnostic_only
map14,46,C1,joint,0.75,rationale_jaccard::blur,0.3343793431351034,False,diagnostic_only
map14,46,C1,joint,0.75,rationale_jaccard::noise,0.33686453075854,False,diagnostic_only
map14,46,C1,joint,0.75,rationale_jaccard::mean_three,0.336364079682052,True,decreasing
map14,46,A,action_only,1.0,macro_f1,0.3928391874909885,True,decreasing
map14,46,A,action_only,1.0,micro_f1,0.4310029540019693,False,diagnostic_only
map14,46,A,action_only,1.0,per_class_f1::Forward,0.5635618043350908,False,diagnostic_only
map14,46,A,action_only,1.0,target_positive_count::Forward,2484,False,diagnostic_only
map14,46,A,action_only,1.0,predicted_positive_count::Forward,2637,False,diagnostic_only
map14,46,A,action_only,1.0,per_class_f1::Stop,0.4535225048923679,False,diagnostic_only
map14,46,A,action_only,1.0,target_positive_count::Stop,2103,False,diagnostic_only
