record_type,seed,family,axis,component,level,value,class_index,f1,target_positive,predicted_positive,diagnostic
safety_diagnostic,46,noise,S,action_only,3,0.48220380302291566,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,noise,S,action_only,3,0.6802488445648671,,,,,correctness_auroc
safety_diagnostic,46,noise,S,action_only,3,0.31602627633136227,,,,,ece
safety_diagnostic,46,noise,S,action_only,3,0.5137151634847488,,,,,exact_set_error_rate
safety_diagnostic,46,noise,S,action_only,3,0.25054945054945055,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,noise,S,action_only,3,0.7978021978021979,,,,,lowest_confidence_decile_error_rate
action_class,46,noise,A,joint,3,,0,0.8157535581984793,2484,2645,
action_class,46,noise,A,joint,3,,1,0.7631512710797885,2103,1870,
action_class,46,noise,A,joint,3,,2,0.5524271844660195,1225,835,
action_class,46,noise,A,joint,3,,3,0.6088050314465409,1339,1046,
safety_diagnostic,46,noise,S,joint,3,0.3386032875708602,,,,,tie_averaged_aurc
safety_diagnostic,46,noise,S,joint,3,0.3386065204569238,,,,,canonical_stable_aurc
safety_diagnostic,46,noise,S,joint,3,0.4514870794734276,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,noise,S,joint,3,0.6733699028714097,,,,,correctness_auroc
safety_diagnostic,46,noise,S,joint,3,0.2827707139400285,,,,,ece
safety_diagnostic,46,noise,S,joint,3,0.4794821154268159,,,,,exact_set_error_rate
safety_diagnostic,46,noise,S,joint,3,0.1934065934065934,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,noise,S,joint,3,0.7318681318681318,,,,,lowest_confidence_decile_error_rate
rationale_class,46,noise,R,joint_rationale,3,,0,0.6341132587317735,1574,1375,
rationale_class,46,noise,R,joint_rationale,3,,1,0.46648793565683644,667,452,
rationale_class,46,noise,R,joint_rationale,3,,2,0.28084415584415584,941,291,
rationale_class,46,noise,R,joint_rationale,3,,3,0.6117775354416576,1083,751,
rationale_class,46,noise,R,joint_rationale,3,,4,0.44075829383886256,302,120,
rationale_class,46,noise,R,joint_rationale,3,,5,0.0,39,0,
rationale_class,46,noise,R,joint_rationale,3,,6,0.0,34,0,
rationale_class,46,noise,R,joint_rationale,3,,7,0.7248471372984991,1037,762,
rationale_class,46,noise,R,joint_rationale,3,,8,0.0,89,0,
rationale_class,46,noise,R,joint_rationale,3,,9,0.0,29,0,
rationale_class,46,noise,R,joint_rationale,3,,10,0.0,136,0,
rationale_class,46,noise,R,joint_rationale,3,,11,0.0,68,0,
rationale_class,46,noise,R,joint_rationale,3,,12,0.0,23,0,
rationale_class,46,noise,R,joint_rationale,3,,13,0.0,175,0,
rationale_class,46,noise,R,joint_rationale,3,,14,0.0,69,0,
rationale_class,46,noise,R,joint_rationale,3,,15,0.41625207296849087,860,346,
rationale_class,46,noise,R,joint_rationale,3,,16,0.32432432432432434,897,324,
rationale_class,46,noise,R,joint_rationale,3,,17,0.2710382513661202,713,202,
rationale_class,46,noise,R,joint_rationale,3,,18,0.5975378787878788,1182,930,
rationale_class,46,noise,R,joint_rationale,3,,19,0.145610278372591,826,108,
rationale_class,46,noise,R,joint_rationale,3,,20,0.23809523809523808,403,101,
action_class,46,noise,A,action_only,4,,0,0.8000794912559619,2484,2548,
action_class,46,noise,A,action_only,4,,1,0.7615403013633102,2103,2078,
action_class,46,noise,A,action_only,4,,2,0.5660869565217391,1225,1075,
action_class,46,noise,A,action_only,4,,3,0.5888615888615889,1339,1103,
safety_diagnostic,46,noise,S,action_only,4,0.3791557877616641,,,,,tie_averaged_aurc
safety_diagnostic,46,noise,S,action_only,4,0.37916760527166826,,,,,canonical_stable_aurc
safety_diagnostic,46,noise,S,action_only,4,0.4809848854217455,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,noise,S,action_only,4,0.6679674132535878,,,,,correctness_auroc
safety_diagnostic,46,noise,S,action_only,4,0.30997971769024235,,,,,ece
safety_diagnostic,46,noise,S,action_only,4,0.5091068685538732,,,,,exact_set_error_rate
safety_diagnostic,46,noise,S,action_only,4,0.2549450549450549,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,noise,S,action_only,4,0.7626373626373626,,,,,lowest_confidence_decile_error_rate
action_class,46,noise,A,joint,4,,0,0.8164458300857366,2484,2648,
action_class,46,noise,A,joint,4,,1,0.7636088709677419,2103,1865,
action_class,46,noise,A,joint,4,,2,0.556036556036556,1225,854,
action_class,46,noise,A,joint,4,,3,0.6133891213389121,1339,1051,
safety_diagnostic,46,noise,S,joint,4,0.3367399081860301,,,,,tie_averaged_aurc
safety_diagnostic,46,noise,S,joint,4,0.3367451488778629,,,,,canonical_stable_aurc
safety_diagnostic,46,noise,S,joint,4,0.4495368113115553,,,,,unsafe_acceptance_rate_90
safety_diagnostic,46,noise,S,joint,4,0.6770306032972241,,,,,correctness_auroc
safety_diagnostic,46,noise,S,joint,4,0.2809971414725302,,,,,ece
safety_diagnostic,46,noise,S,joint,4,0.47860434496379195,,,,,exact_set_error_rate
safety_diagnostic,46,noise,S,joint,4,0.1956043956043956,,,,,highest_confidence_decile_error_rate
safety_diagnostic,46,noise,S,joint,4,0.7406593406593407,,,,,lowest_confidence_decile_error_rate
rationale_class,46,noise,R,joint_rationale,4,,0,0.6311111111111111,1574,1351,
rationale_class,46,noise,R,joint_rationale,4,,1,0.4689165186500888,667,459,
rationale_class,46,noise,R,joint_rationale,4,,2,0.277504105090312,941,277,
rationale_class,46,noise,R,joint_rationale,4,,3,0.6140446379967338,1083,754,
rationale_class,46,noise,R,joint_rationale,4,,4,0.4200477326968974,302,117,
rationale_class,46,noise,R,joint_rationale,4,,5,0.0,39,0,
rationale_class,46,noise,R,joint_rationale,4,,6,0.0,34,0,
rationale_class,46,noise,R,joint_rationale,4,,7,0.7190635451505016,1037,757,
rationale_class,46,noise,R,joint_rationale,4,,8,0.0,89,0,
rationale_class,46,noise,R,joint_rationale,4,,9,0.0,29,0,
rationale_class,46,noise,R,joint_rationale,4,,10,0.0,136,0,
rationale_class,46,noise,R,joint_rationale,4,,11,0.0,68,0,
rationale_class,46,noise,R,joint_rationale,4,,12,0.0,23,0,
rationale_class,46,noise,R,joint_rationale,4,,13,0.0,175,0,
rationale_class,46,noise,R,joint_rationale,4,,14,0.0,69,0,
rationale_class,46,noise,R,joint_rationale,4,,15,0.42504118616144976,860,354,
rationale_class,46,noise,R,joint_rationale,4,,16,0.3176954732510288,897,318,
rationale_class,46,noise,R,joint_rationale,4,,17,0.2681318681318681,713,197,
rationale_class,46,noise,R,joint_rationale,4,,18,0.5949786830885836,1182,929,
rationale_class,46,noise,R,joint_rationale,4,,19,0.14775160599571735,826,108,
rationale_class,46,noise,R,joint_rationale,4,,20,0.23856858846918488,403,100,
primary_curve,47,brightness,A,action_only,0,0.6813323662454802,,,,,
primary_curve,47,brightness,A,action_only,1,0.6778698391406602,,,,,
primary_curve,47,brightness,A,action_only,2,0.6786264251877991,,,,,
primary_curve,47,brightness,A,action_only,3,0.677812127777519,,,,,
primary_curve,47,brightness,A,action_only,4,0.6757025374662289,,,,,
primary_curve,47,brightness,A,joint,0,0.678809184870399,,,,,
primary_curve,47,brightness,A,joint,1,0.6798812100314509,,,,,
primary_curve,47,brightness,A,joint,2,0.6805970814306928,,,,,
primary_curve,47,brightness,A,joint,3,0.6793117937576572,,,,,
primary_curve,47,brightness,A,joint,4,0.6765096008790472,,,,,
primary_curve,47,blur,A,action_only,0,0.6813323662454802,,,,,
primary_curve,47,blur,A,action_only,1,0.6798456959619028,,,,,
primary_curve,47,blur,A,action_only,2,0.6806406064236691,,,,,
primary_curve,47,blur,A,action_only,3,0.678776314538515,,,,,
primary_curve,47,blur,A,action_only,4,0.6697356485498461,,,,,
primary_curve,47,blur,A,joint,0,0.678809184870399,,,,,
primary_curve,47,blur,A,joint,1,0.6775970984718651,,,,,
primary_curve,47,blur,A,joint,2,0.6768217590200607,,,,,
primary_curve,47,blur,A,joint,3,0.6725542136189895,,,,,
primary_curve,47,blur,A,joint,4,0.6640533472526764,,,,,
primary_curve,47,noise,A,action_only,0,0.6813323662454802,,,,,
primary_curve,47,noise,A,action_only,1,0.6742118842315695,,,,,
primary_curve,47,noise,A,action_only,2,0.6657371031630892,,,,,
primary_curve,47,noise,A,action_only,3,0.6613807511349681,,,,,
primary_curve,47,noise,A,action_only,4,0.6593466508964801,,,,,
primary_curve,47,noise,A,joint,0,0.678809184870399,,,,,
primary_curve,47,noise,A,joint,1,0.6797254412646645,,,,,
primary_curve,47,noise,A,joint,2,0.6821733182354921,,,,,
primary_curve,47,noise,A,joint,3,0.6808422942676688,,,,,
primary_curve,47,noise,A,joint,4,0.6790457838859337,,,,,
primary_curve,47,brightness,R,joint_rationale,0,0.30405073603883065,,,,,
primary_curve,47,brightness,R,joint_rationale,1,0.30635005636951307,,,,,
primary_curve,47,brightness,R,joint_rationale,2,0.3047754077469581,,,,,
primary_curve,47,brightness,R,joint_rationale,3,0.3030970035627094,,,,,
primary_curve,47,brightness,R,joint_rationale,4,0.29960502605666595,,,,,
primary_curve,47,blur,R,joint_rationale,0,0.30405073603883065,,,,,
primary_curve,47,blur,R,joint_rationale,1,0.3043022942174042,,,,,
primary_curve,47,blur,R,joint_rationale,2,0.302498845399949,,,,,
primary_curve,47,blur,R,joint_rationale,3,0.29752051477696984,,,,,
primary_curve,47,blur,R,joint_rationale,4,0.29162772349771277,,,,,
primary_curve,47,noise,R,joint_rationale,0,0.30405073603883065,,,,,
primary_curve,47,noise,R,joint_rationale,1,0.30439757596006145,,,,,
primary_curve,47,noise,R,joint_rationale,2,0.3049297122764987,,,,,
primary_curve,47,noise,R,joint_rationale,3,0.302839838112616,,,,,
primary_curve,47,noise,R,joint_rationale,4,0.2982610847953067,,,,,
primary_curve,47,brightness,S,action_only,0,0.39962109664275314,,,,,
primary_curve,47,brightness,S,action_only,1,0.397245455844175,,,,,
primary_curve,47,brightness,S,action_only,2,0.39600524725294606,,,,,
primary_curve,47,brightness,S,action_only,3,0.40091268329938134,,,,,
primary_curve,47,brightness,S,action_only,4,0.4025918664687678,,,,,
primary_curve,47,brightness,S,joint,0,0.37892488363019333,,,,,
primary_curve,47,brightness,S,joint,1,0.3786409794066944,,,,,
primary_curve,47,brightness,S,joint,2,0.37909786240467774,,,,,
primary_curve,47,brightness,S,joint,3,0.3804393256190297,,,,,
primary_curve,47,brightness,S,joint,4,0.3784095002225545,,,,,
primary_curve,47,blur,S,action_only,0,0.39962109664275314,,,,,
primary_curve,47,blur,S,action_only,1,0.3999228923241045,,,,,
primary_curve,47,blur,S,action_only,2,0.39561892623784034,,,,,
primary_curve,47,blur,S,action_only,3,0.39247600497411145,,,,,
primary_curve,47,blur,S,action_only,4,0.3999596693243412,,,,,
primary_curve,47,blur,S,joint,0,0.37892488363019333,,,,,
primary_curve,47,blur,S,joint,1,0.37897361807775615,,,,,
primary_curve,47,blur,S,joint,2,0.3748719226220209,,,,,
primary_curve,47,blur,S,joint,3,0.3830713045867396,,,,,
primary_curve,47,blur,S,joint,4,0.39168956645493885,,,,,
primary_curve,47,noise,S,action_only,0,0.39962109664275314,,,,,
primary_curve,47,noise,S,action_only,1,0.4064351309643628,,,,,
primary_curve,47,noise,S,action_only,2,0.40537213635062136,,,,,
primary_curve,47,noise,S,action_only,3,0.4033190488838409,,,,,
primary_curve,47,noise,S,action_only,4,0.39793698670089606,,,,,
primary_curve,47,noise,S,joint,0,0.37892488363019333,,,,,
primary_curve,47,noise,S,joint,1,0.3765431726510198,,,,,
primary_curve,47,noise,S,joint,2,0.3723782742890466,,,,,
primary_curve,47,noise,S,joint,3,0.3745487916210525,,,,,
primary_curve,47,noise,S,joint,4,0.3752373241208821,,,,,
primary_curve,47,brightness,C1,action_only_flip,0,0.0,,,,,
primary_curve,47,brightness,C1,action_only_flip,1,0.07044107965766952,,,,,
primary_curve,47,brightness,C1,action_only_flip,2,0.10533245556287031,,,,,
primary_curve,47,brightness,C1,action_only_flip,3,0.15887645380732937,,,,,
primary_curve,47,brightness,C1,action_only_flip,4,0.1990344524906737,,,,,
primary_curve,47,brightness,C1,joint_flip,0,0.0,,,,,
primary_curve,47,brightness,C1,joint_flip,1,0.06605222734254992,,,,,
primary_curve,47,brightness,C1,joint_flip,2,0.10291858678955453,,,,,
primary_curve,47,brightness,C1,joint_flip,3,0.15009874917709018,,,,,
primary_curve,47,brightness,C1,joint_flip,4,0.19267061663375026,,,,,
primary_curve,47,brightness,C1,joint_rationale_jaccard,0,1.0,,,,,
primary_curve,47,brightness,C1,joint_rationale_jaccard,1,0.9490929705215425,,,,,
primary_curve,47,brightness,C1,joint_rationale_jaccard,2,0.9209092239046165,,,,,
primary_curve,47,brightness,C1,joint_rationale_jaccard,3,0.8785677711945005,,,,,
primary_curve,47,brightness,C1,joint_rationale_jaccard,4,0.8463535952015226,,,,,
primary_curve,47,blur,C1,action_only_flip,0,0.0,,,,,
primary_curve,47,blur,C1,action_only_flip,1,0.05091068685538731,,,,,
primary_curve,47,blur,C1,action_only_flip,2,0.13759052007899933,,,,,
primary_curve,47,blur,C1,action_only_flip,3,0.2163704191353961,,,,,
primary_curve,47,blur,C1,action_only_flip,4,0.2868114987930656,,,,,
primary_curve,47,blur,C1,joint_flip,0,0.0,,,,,
primary_curve,47,blur,C1,joint_flip,1,0.048935703313583497,,,,,
primary_curve,47,blur,C1,joint_flip,2,0.130348913759052,,,,,
primary_curve,47,blur,C1,joint_flip,3,0.20430107526881722,,,,,
primary_curve,47,blur,C1,joint_flip,4,0.2602589422865921,,,,,
primary_curve,47,blur,C1,joint_rationale_jaccard,0,1.0,,,,,
primary_curve,47,blur,C1,joint_rationale_jaccard,1,0.9635030356228516,,,,,
primary_curve,47,blur,C1,joint_rationale_jaccard,2,0.8845512398507795,,,,,
primary_curve,47,blur,C1,joint_rationale_jaccard,3,0.8153719552337071,,,,,
primary_curve,47,blur,C1,joint_rationale_jaccard,4,0.7580681735059625,,,,,
primary_curve,47,noise,C1,action_only_flip,0,0.0,,,,,
primary_curve,47,noise,C1,action_only_flip,1,0.07768268597761685,,,,,
primary_curve,47,noise,C1,action_only_flip,2,0.12574061882817644,,,,,
primary_curve,47,noise,C1,action_only_flip,3,0.16655694535878868,,,,,
primary_curve,47,noise,C1,action_only_flip,4,0.2056177309633531,,,,,
primary_curve,47,noise,C1,joint_flip,0,0.0,,,,,
primary_curve,47,noise,C1,joint_flip,1,0.0706605222734255,,,,,
primary_curve,47,noise,C1,joint_flip,2,0.10840465218345402,,,,,
primary_curve,47,noise,C1,joint_flip,3,0.14834320825104236,,,,,
primary_curve,47,noise,C1,joint_flip,4,0.17533464998902787,,,,,
primary_curve,47,noise,C1,joint_rationale_jaccard,0,1.0,,,,,
primary_curve,47,noise,C1,joint_rationale_jaccard,1,0.9391485626508671,,,,,
primary_curve,47,noise,C1,joint_rationale_jaccard,2,0.9108697242337804,,,,,
primary_curve,47,noise,C1,joint_rationale_jaccard,3,0.8780667105551907,,,,,
primary_curve,47,noise,C1,joint_rationale_jaccard,4,0.8461670689781298,,,,,
action_class,47,brightness,A,action_only,0,,0,0.8062645011600929,2484,2688,
action_class,47,brightness,A,action_only,0,,1,0.7599113518837725,2103,1958,
action_class,47,brightness,A,action_only,0,,2,0.5800981704596162,1225,1016,
action_class,47,brightness,A,action_only,0,,3,0.5790554414784395,1339,1096,
safety_diagnostic,47,brightness,S,action_only,0,0.39962109664275314,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,action_only,0,0.39964274154775264,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,action_only,0,0.48293515358361777,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,action_only,0,0.6699373114368742,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,action_only,0,0.32161031577789595,,,,,ece
safety_diagnostic,47,brightness,S,action_only,0,0.5154707044107966,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,action_only,0,0.34725274725274724,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,action_only,0,0.8087912087912088,,,,,lowest_confidence_decile_error_rate
action_class,47,brightness,A,joint,0,,0,0.8016032064128257,2484,2506,
action_class,47,brightness,A,joint,0,,1,0.7651677373304783,2103,2100,
action_class,47,brightness,A,joint,0,,2,0.5474964904071128,1225,912,
action_class,47,brightness,A,joint,0,,3,0.6009693053311793,1339,1137,
safety_diagnostic,47,brightness,S,joint,0,0.37892488363019333,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,joint,0,0.3789384007301017,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,joint,0,0.4887859580692345,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,joint,0,0.6851859393274995,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,joint,0,0.32974071614036227,,,,,ece
safety_diagnostic,47,brightness,S,joint,0,0.522273425499232,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,joint,0,0.24835164835164836,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,joint,0,0.8241758241758241,,,,,lowest_confidence_decile_error_rate
rationale_class,47,brightness,R,joint_rationale,0,,0,0.6064420584968531,1574,1127,
rationale_class,47,brightness,R,joint_rationale,0,,1,0.5104,667,583,
rationale_class,47,brightness,R,joint_rationale,0,,2,0.4098798397863818,941,557,
rationale_class,47,brightness,R,joint_rationale,0,,3,0.6303696303696303,1083,919,
rationale_class,47,brightness,R,joint_rationale,0,,4,0.425629290617849,302,135,
rationale_class,47,brightness,R,joint_rationale,0,,5,0.0,39,0,
rationale_class,47,brightness,R,joint_rationale,0,,6,0.0,34,0,
rationale_class,47,brightness,R,joint_rationale,0,,7,0.7541157727031333,1037,846,
rationale_class,47,brightness,R,joint_rationale,0,,8,0.043478260869565216,89,3,
rationale_class,47,brightness,R,joint_rationale,0,,9,0.0,29,0,
rationale_class,47,brightness,R,joint_rationale,0,,10,0.027972027972027972,136,7,
rationale_class,47,brightness,R,joint_rationale,0,,11,0.0,68,0,
rationale_class,47,brightness,R,joint_rationale,0,,12,0.0,23,0,
rationale_class,47,brightness,R,joint_rationale,0,,13,0.13658536585365855,175,30,
rationale_class,47,brightness,R,joint_rationale,0,,14,0.0,69,0,
rationale_class,47,brightness,R,joint_rationale,0,,15,0.527363184079602,860,547,
rationale_class,47,brightness,R,joint_rationale,0,,16,0.4474053295932679,897,529,
rationale_class,47,brightness,R,joint_rationale,0,,17,0.4816396242527754,713,458,
rationale_class,47,brightness,R,joint_rationale,0,,18,0.5890547263681593,1182,828,
rationale_class,47,brightness,R,joint_rationale,0,,19,0.39068994181213634,826,377,
rationale_class,47,brightness,R,joint_rationale,0,,20,0.40404040404040403,403,191,
action_class,47,brightness,A,action_only,1,,0,0.8035783741734733,2484,2658,
action_class,47,brightness,A,action_only,1,,1,0.7579462102689487,2103,1987,
action_class,47,brightness,A,action_only,1,,2,0.5780553077609277,1225,1017,
action_class,47,brightness,A,action_only,1,,3,0.5718994643592913,1339,1088,
safety_diagnostic,47,brightness,S,action_only,1,0.397245455844175,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,action_only,1,0.3972887479440489,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,action_only,1,0.4853729887859581,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,action_only,1,0.6755858897291258,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,action_only,1,0.32415103295325226,,,,,ece
safety_diagnostic,47,brightness,S,action_only,1,0.5187623436471362,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,action_only,1,0.34285714285714286,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,action_only,1,0.8197802197802198,,,,,lowest_confidence_decile_error_rate
action_class,47,brightness,A,joint,1,,0,0.8021800565199838,2484,2470,
action_class,47,brightness,A,joint,1,,1,0.7658062988396874,2103,2120,
action_class,47,brightness,A,joint,1,,2,0.5451127819548872,1225,903,
action_class,47,brightness,A,joint,1,,3,0.606425702811245,1339,1151,
safety_diagnostic,47,brightness,S,joint,1,0.3786409794066944,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,joint,1,0.3786562073256076,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,joint,1,0.4858605558264261,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,joint,1,0.6823802873412448,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,joint,1,0.3265029397566967,,,,,ece
safety_diagnostic,47,brightness,S,joint,1,0.5189817862628923,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,joint,1,0.2571428571428571,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,joint,1,0.8175824175824176,,,,,lowest_confidence_decile_error_rate
rationale_class,47,brightness,R,joint_rationale,1,,0,0.6085027726432533,1574,1131,
rationale_class,47,brightness,R,joint_rationale,1,,1,0.515713134568896,667,574,
rationale_class,47,brightness,R,joint_rationale,1,,2,0.4181091877496671,941,561,
rationale_class,47,brightness,R,joint_rationale,1,,3,0.6382133995037221,1083,932,
rationale_class,47,brightness,R,joint_rationale,1,,4,0.4409090909090909,302,138,
rationale_class,47,brightness,R,joint_rationale,1,,5,0.0,39,0,
rationale_class,47,brightness,R,joint_rationale,1,,6,0.0,34,0,
rationale_class,47,brightness,R,joint_rationale,1,,7,0.757607555089192,1037,869,
rationale_class,47,brightness,R,joint_rationale,1,,8,0.043478260869565216,89,3,
rationale_class,47,brightness,R,joint_rationale,1,,9,0.0,29,0,
rationale_class,47,brightness,R,joint_rationale,1,,10,0.028169014084507043,136,6,
rationale_class,47,brightness,R,joint_rationale,1,,11,0.0,68,0,
rationale_class,47,brightness,R,joint_rationale,1,,12,0.0,23,0,
rationale_class,47,brightness,R,joint_rationale,1,,13,0.14354066985645933,175,34,
rationale_class,47,brightness,R,joint_rationale,1,,14,0.0,69,0,
rationale_class,47,brightness,R,joint_rationale,1,,15,0.536723163841808,860,556,
rationale_class,47,brightness,R,joint_rationale,1,,16,0.4431818181818182,897,511,
rationale_class,47,brightness,R,joint_rationale,1,,17,0.48034188034188036,713,457,
rationale_class,47,brightness,R,joint_rationale,1,,18,0.5929945732609768,1182,845,
rationale_class,47,brightness,R,joint_rationale,1,,19,0.38247683235046337,826,361,
rationale_class,47,brightness,R,joint_rationale,1,,20,0.4033898305084746,403,187,
action_class,47,brightness,A,action_only,2,,0,0.8044496487119438,2484,2640,
action_class,47,brightness,A,action_only,2,,1,0.7577821011673151,2103,2009,
action_class,47,brightness,A,action_only,2,,2,0.5832223701731025,1225,1028,
action_class,47,brightness,A,action_only,2,,3,0.5690515806988353,1339,1065,
safety_diagnostic,47,brightness,S,action_only,2,0.39600524725294606,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,action_only,2,0.39603593997337305,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,action_only,2,0.48464163822525597,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,action_only,2,0.672106038388169,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,action_only,2,0.3217151369507382,,,,,ece
safety_diagnostic,47,brightness,S,action_only,2,0.5170068027210885,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,action_only,2,0.33186813186813185,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,action_only,2,0.8087912087912088,,,,,lowest_confidence_decile_error_rate
action_class,47,brightness,A,joint,2,,0,0.799191102123357,2484,2461,
action_class,47,brightness,A,joint,2,,1,0.7677053824362606,2103,2133,
action_class,47,brightness,A,joint,2,,2,0.5490196078431373,1225,917,
action_class,47,brightness,A,joint,2,,3,0.606472233320016,1339,1164,
safety_diagnostic,47,brightness,S,joint,2,0.37909786240467774,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,joint,2,0.37910867773370777,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,joint,2,0.4870794734275963,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,joint,2,0.682529105776392,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,joint,2,0.32797382031057126,,,,,ece
safety_diagnostic,47,brightness,S,joint,2,0.5205178845731842,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,joint,2,0.2549450549450549,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,joint,2,0.8219780219780219,,,,,lowest_confidence_decile_error_rate
rationale_class,47,brightness,R,joint_rationale,2,,0,0.6075009283327144,1574,1119,
rationale_class,47,brightness,R,joint_rationale,2,,1,0.508585445625511,667,556,
rationale_class,47,brightness,R,joint_rationale,2,,2,0.4125083166999335,941,562,
rationale_class,47,brightness,R,joint_rationale,2,,3,0.6360493827160494,1083,942,
rationale_class,47,brightness,R,joint_rationale,2,,4,0.44545454545454544,302,138,
rationale_class,47,brightness,R,joint_rationale,2,,5,0.0,39,0,
rationale_class,47,brightness,R,joint_rationale,2,,6,0.0,34,0,
rationale_class,47,brightness,R,joint_rationale,2,,7,0.7582245430809399,1037,878,
rationale_class,47,brightness,R,joint_rationale,2,,8,0.043478260869565216,89,3,
rationale_class,47,brightness,R,joint_rationale,2,,9,0.0,29,0,
rationale_class,47,brightness,R,joint_rationale,2,,10,0.028169014084507043,136,6,
rationale_class,47,brightness,R,joint_rationale,2,,11,0.0,68,0,
rationale_class,47,brightness,R,joint_rationale,2,,12,0.0,23,0,
rationale_class,47,brightness,R,joint_rationale,2,,13,0.1262135922330097,175,31,
rationale_class,47,brightness,R,joint_rationale,2,,14,0.0,69,0,
rationale_class,47,brightness,R,joint_rationale,2,,15,0.5349329569513056,860,557,
rationale_class,47,brightness,R,joint_rationale,2,,16,0.443019943019943,897,507,
rationale_class,47,brightness,R,joint_rationale,2,,17,0.4817642069550466,713,466,
rationale_class,47,brightness,R,joint_rationale,2,,18,0.5927021696252466,1182,846,
rationale_class,47,brightness,R,joint_rationale,2,,19,0.384419983065199,826,355,
rationale_class,47,brightness,R,joint_rationale,2,,20,0.3972602739726027,403,181,
action_class,47,brightness,A,action_only,3,,0,0.8031496062992126,2484,2596,
action_class,47,brightness,A,action_only,3,,1,0.7573191386402129,2103,2030,
action_class,47,brightness,A,action_only,3,,2,0.5849139832377591,1225,1042,
action_class,47,brightness,A,action_only,3,,3,0.5658657829328915,1339,1075,
safety_diagnostic,47,brightness,S,action_only,3,0.40091268329938134,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,action_only,3,0.40094879287166457,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,action_only,3,0.49195514383227695,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,action_only,3,0.667487927646943,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,action_only,3,0.3254794139428666,,,,,ece
safety_diagnostic,47,brightness,S,action_only,3,0.522273425499232,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,action_only,3,0.3252747252747253,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,action_only,3,0.7956043956043956,,,,,lowest_confidence_decile_error_rate
action_class,47,brightness,A,joint,3,,0,0.7974863166430164,2484,2449,
action_class,47,brightness,A,joint,3,,1,0.7638661362040721,2103,2170,
action_class,47,brightness,A,joint,3,,2,0.5451162790697675,1225,925,
action_class,47,brightness,A,joint,3,,3,0.6107784431137725,1339,1166,
safety_diagnostic,47,brightness,S,joint,3,0.3804393256190297,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,joint,3,0.3804368642778578,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,joint,3,0.48976109215017066,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,joint,3,0.6814280718062109,,,,,correctness_auroc
